;train_accuracy;train_loss;dev_accuracy;dev_loss
0;0.3337385423710606;1.0986859179054147;0.333043831122386;1.0986709470872755
1;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
2;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
3;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
4;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
5;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
6;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
7;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
8;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
9;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
10;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
11;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
12;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
13;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
14;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
15;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
16;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
17;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
18;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
19;0.3337239803952917;1.0986828177834045;0.333043831122386;1.0986709470872755
